Layer,Entity Type,Linear (m),Area (m²),Count,Material Tag,Material Key,Partition Ref,Start X,Start Y,End X,End Y,Radius
I-WALL,LINE,1.33,0.0,1,,,,152152.2495357151,461094.6876344713,152152.2495357151,462420.6876560047,
I-WALL,LINE,1.7,0.0,1,,,,152016.2495357151,461094.6876344713,152016.2495357151,459397.3011465492,
I-WALL,LINE,0.09,0.0,1,,,,152016.2495357151,459294.3011465491,152016.2495357151,459205.1876125484,
I-WALL,LINE,1.89,0.0,1,,,,152152.2495357151,459205.1876125484,152152.2495357151,461094.6876344713,
I-WALL,LINE,0.66,0.0,1,,,,152016.2495357151,458195.1876125484,152016.2495357151,457535.1876728818,
I-WALL,LINE,0.63,0.0,1,,,,152016.2495357151,457455.1876728818,152016.2495357151,456825.1876728818,
I-WALL,LINE,0.43,0.0,1,,,,152016.2495357151,456285.1876728818,152016.2495357151,455850.8106225777,
I-WALL,LINE,2.34,0.0,1,,,,152152.2495357151,455850.8106225777,152152.2495357151,458195.1876125484,
I-WALL,LINE,0.56,0.0,1,,,,152016.2495357151,454840.8106225777,152016.2495357151,454279.8106225778,
I-WALL,LINE,0.42,0.0,1,,,,152152.2495357151,454415.8106225778,152152.2495357151,454840.8106225777,
I-WALL,LINE,1.7,0.0,1,,,,152780.2494077979,454279.8106225778,154484.7493888529,454279.8106225778,
I-WALL,LINE,1.73,0.0,1,,,,154496.199015662,454415.8106225778,152766.699034607,454415.8106225778,
I-WALL,LINE,0.23,0.0,1,,,,154564.7493888529,454279.8106225778,154791.5827659296,454279.8106225778,
I-WALL,LINE,0.43,0.0,1,,,,154927.5827659296,454415.8106225778,154496.199015662,454415.8106225778,
I-WALL,LINE,3.37,0.0,1,,,,156776.3125345391,455670.6897011841,153402.2495231751,455670.6897011841,
I-WALL,LINE,3.42,0.0,1,,,,153352.2495231751,455620.689701184,156776.3125345391,455620.689701184,
I-WALL,LINE,0.05,0.0,1,,,,156776.3125345391,455620.689701184,156776.3125345391,455670.6897011841,
I-WALL,LINE,0.35,0.0,1,,,,153402.2495231751,458555.2336113606,153402.2495231751,458905.2336113606,
I-WALL,LINE,3.33,0.0,1,,,,153352.2495231751,458955.2336113606,153352.2495231751,455620.689701184,
I-WALL,LINE,3.45,0.0,1,,,,153352.2495355901,464320.8106227943,153352.2495355901,460865.8129063536,
I-WALL,LINE,0.0,0.0,1,,,,153402.2495355901,460915.8129063536,153402.2495355901,460920.1876344601,
I-WALL,LINE,3.05,0.0,1,,,,153402.2495355901,461270.18763446,153402.2495355901,464320.8106227943,
I-WALL,LINE,0.05,0.0,1,,,,153402.2495355901,464320.8106227943,153352.2495355901,464320.8106227943,
I-WALL,LINE,0.52,0.0,1,,,,153352.2495355901,460865.8129063536,153873.6893498001,460865.8129063536,
I-WALL,LINE,0.42,0.0,1,,,,153823.6893498001,460915.8129063536,153402.2495355901,460915.8129063536,
I-WALL,LINE,0.05,0.0,1,,,,153873.6893498001,460865.8129063536,153873.6893498001,460920.1876344585,
I-WALL,LINE,0.05,0.0,1,,,,153873.2494954034,460920.1876344585,153823.6893498001,460920.1876344585,
I-WALL,LINE,0.0,0.0,1,,,,153823.6893498001,460920.1876344585,153823.6893498001,460915.8129063536,
I-WALL,LINE,0.05,0.0,1,,,,154872.048220285,460920.18763446,154872.048220285,460865.8086569709,
I-WALL,LINE,0.0,0.0,1,,,,154922.048220285,460915.808656971,154922.048220285,460920.18763446,
I-WALL,LINE,0.04,0.0,1,,,,154922.048220285,460920.18763446,154883.2494954034,460920.18763446,
I-WALL,LINE,4.21,0.0,1,,,,154872.048220285,460865.8086569709,159081.279779673,460865.8086569709,
I-WALL,LINE,4.11,0.0,1,,,,159031.279779673,460915.808656971,154922.048220285,460915.808656971,
I-WALL,LINE,0.05,0.0,1,,,,159081.279779673,460865.8086569709,159081.279779673,460920.1876344595,
I-WALL,LINE,0.05,0.0,1,,,,159081.279779673,460920.1876344595,159031.279779673,460920.1876344595,
I-WALL,LINE,0.0,0.0,1,,,,159031.279779673,460920.1876344595,159031.279779673,460915.808656971,
I-WALL,LINE,0.27,0.0,1,,,,160091.279779673,460865.8105908045,160357.2493986882,460865.8105906895,
I-WALL,LINE,0.27,0.0,1,,,,160407.2493986881,460915.8105906679,160141.279779673,460915.810590783,
I-WALL,LINE,0.4,0.0,1,,,,160357.2493986882,460865.8105906895,160357.2493986882,460461.7808647042,
I-WALL,LINE,0.05,0.0,1,,,,160357.2493986882,460461.7808647042,160407.2493986881,460461.7808647042,
I-WALL,LINE,0.45,0.0,1,,,,160407.2493986881,460461.7808647042,160407.2493986881,460915.8105906679,
I-WALL,LINE,0.52,0.0,1,,,,160357.2493986882,459511.7808647043,160357.2493986882,458990.8106178578,
I-WALL,LINE,0.05,0.0,1,,,,160357.2493986882,458990.8106178578,160407.2493986881,458990.8106178578,
I-WALL,LINE,0.52,0.0,1,,,,160407.2493986881,458990.8106178578,160407.2493986881,459511.7808647043,
I-WALL,LINE,0.05,0.0,1,,,,160407.2493986881,459511.7808647043,160357.2493986882,459511.7808647043,
I-WALL,LINE,0.05,0.0,1,,,,160091.279779673,460920.1876344598,160091.279779673,460865.8105908045,
I-WALL,LINE,0.0,0.0,1,,,,160141.279779673,460915.810590783,160141.279779673,460920.1876344598,
I-WALL,LINE,0.05,0.0,1,,,,160141.279779673,460920.1876344598,160091.279779673,460920.1876344598,
I-WALL,LINE,0.78,0.0,1,,,,153402.2495231751,458905.2336113606,154177.2495294103,458905.2336113606,
I-WALL,LINE,0.88,0.0,1,,,,154227.2495294103,458955.2336113606,153352.2495231751,458955.2336113606,
I-WALL,LINE,0.05,0.0,1,,,,154177.2495294103,458905.1876333415,154227.2495294103,458905.1876333415,
I-WALL,LINE,0.05,0.0,1,,,,154227.2495294103,458905.1876333415,154227.2495294103,458955.2336113606,
I-WALL,LINE,0.05,0.0,1,,,,155277.2495294103,458955.2336113606,155277.2495294103,458905.2336113606,
I-WALL,LINE,1.1,0.0,1,,,,155327.2495294103,458905.2336113606,156427.2495294102,458905.2336113606,
I-WALL,LINE,1.2,0.0,1,,,,156477.2495294102,458955.2336113606,155277.2495294103,458955.2336113606,
I-WALL,LINE,0.05,0.0,1,,,,156427.2495294102,458905.1876333415,156477.2495294102,458905.1876333415,
I-WALL,LINE,0.05,0.0,1,,,,156477.2495294102,458905.1876333415,156477.2495294102,458955.2336113606,
I-WALL,LINE,0.05,0.0,1,,,,157527.2495294102,458955.2336113606,157527.2495294102,458905.1876333415,
I-WALL,LINE,0.05,0.0,1,,,,157527.2495294102,458905.1876333415,157577.2495294102,458905.1876333415,
I-WALL,LINE,1.23,0.0,1,,,,158754.4633922616,458955.2336113606,157527.2495294102,458955.2336113606,
I-WALL,LINE,0.05,0.0,1,,,,158704.4633922616,458905.1876333415,158754.4633922616,458905.1876333415,
I-WALL,LINE,0.05,0.0,1,,,,158754.4633922616,458905.1876333415,158754.4633922616,458955.2336113606,
I-WALL,LINE,0.05,0.0,1,,,,159904.4633922616,458955.2336113606,159904.4633922616,458905.1876333425,
I-WALL,LINE,0.05,0.0,1,,,,159904.4633922616,458905.1876333425,159954.4633922616,458905.1876333425,
I-WALL,LINE,0.05,0.0,1,,,,160382.2493986881,458905.2336113606,160382.2493986881,458955.2336113606,
I-WALL,LINE,0.48,0.0,1,,,,160382.2493986881,458955.2336113606,159904.4633922616,458955.2336113606,
A-WALL,LINE,2.7,0.0,1,,,,158692.2494633739,463970.8106227943,158692.2494633739,461270.18763446,
A-WALL,LINE,4.06,0.0,1,,,,154883.2494954034,461270.1876344601,158942.2494633739,461270.18763446,
A-WALL,LINE,1.63,0.0,1,,,,158942.2494633739,461270.18763446,158942.2494633739,462904.771174458,
A-WALL,LINE,0.25,0.0,1,,,,158942.2494633739,462904.771174458,158692.2494633739,462904.771174458,
I-WALL,LINE,0.13,0.0,1,,,,160407.2493986881,463012.7711744579,160281.7493986882,463012.7711744579,
I-WALL,LINE,1.09,0.0,1,,,,160031.7493986882,463012.7711744579,158942.2494633739,463012.7711744579,
I-WALL,LINE,1.04,0.0,1,,,,158992.2494633739,462904.771174458,160031.7493986882,462904.771174458,
I-WALL,LINE,0.08,0.0,1,,,,160281.7493986882,462904.771174458,160357.2493986882,462904.771174458,
A-WALL,LINE,0.96,0.0,1,,,,158942.2494633739,463012.771174458,158942.2494633739,463970.8106227943,
A-WALL,LINE,0.24,0.0,1,,,,158942.2494633739,463970.8106227943,158698.2494631459,463970.8106227942,
I-WALL,LINE,4.94,0.0,1,,,,145192.2493985584,467208.0712533444,150127.7495330375,467208.0712533444,
I-WALL,LINE,4.94,0.0,1,,,,150127.7495330375,467384.0712533445,145192.2493985584,467384.0712533445,
I-WALL,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.87,0.0,1,,,,151002.2495357151,467595.5358229384,150127.7495330375,467595.5358229384,
I-WALL,LINE,0.7,0.0,1,,,,150303.7495330375,467419.5358229383,151002.2495357151,467419.5358229383,
I-WALL,LINE,1.03,0.0,1,,,,150981.9995316051,467361.0358229383,152016.2495357152,467361.0358229383,
I-WALL,LINE,0.04,0.0,1,,,,152016.2495357152,467361.0358229383,152016.2495357152,467401.5358229383,
I-WALL,LINE,0.01,0.0,1,,,,152016.2495357152,467401.5358229383,152002.2495357151,467401.5358229383,
I-WALL,LINE,0.02,0.0,1,,,,151002.2495357151,467401.5358229383,150981.9995316051,467401.5358229383,
I-WALL,LINE,0.04,0.0,1,,,,150981.9995316051,467401.5358229383,150981.9995316051,467361.0358229383,
I-WALL,LINE,0.55,0.0,1,,,,145742.7493985548,463020.6876344908,145192.2493985584,463020.6876344908,
I-WALL,LINE,0.04,0.0,1,,,,145702.2493985548,462893.1876344715,145742.7493985548,462893.1876344715,
I-WALL,LINE,0.13,0.0,1,,,,145742.7493985548,462893.1876344715,145742.7493985548,463020.6876344908,
I-WALL,LINE,0.55,0.0,1,,,,145192.2493985584,462589.6876344908,145742.7493985548,462589.6876344908,
I-WALL,LINE,0.13,0.0,1,,,,145742.7493985548,462589.6876344908,145742.7493985548,462717.1876344714,
I-WALL,LINE,0.04,0.0,1,,,,145742.7493985548,462717.1876344714,145702.2493985548,462717.1876344714,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.06,0.0,1,,,,153432.24953559,473930.180606396,153432.24953559,473990.7965268978,
I-WALL,LINE,0.08,0.0,1,,,,153432.24953559,473990.7965268978,153352.24953559,473990.7965268978,
I-WALL,LINE,0.06,0.0,1,,,,153352.24953559,473990.7965268978,153352.24953559,473930.180606396,
I-WALL,LINE,0.08,0.0,1,,,,153352.24953559,473930.180606396,153432.24953559,473930.180606396,
I-WALL,LINE,0.06,0.0,1,,,,153432.24953559,474150.7965268977,153432.24953559,474210.7965268977,
I-WALL,LINE,0.14,0.0,1,,,,153352.24953559,474290.7965268977,153352.24953559,474150.7965268977,
I-WALL,LINE,0.08,0.0,1,,,,153352.24953559,474150.7965268977,153432.24953559,474150.7965268977,
I-WALL,LINE,0.09,0.0,1,,,,153432.24953559,474119.7965268978,153432.24953559,474026.7965268978,
I-WALL,LINE,0.11,0.0,1,,,,153352.24953559,474014.7965268978,153352.24953559,474126.7965268977,
I-WALL,LINE,0.51,0.0,1,,,,153987.749393952,465115.8105979119,153477.24953559,465115.8105979119,
I-WALL,LINE,0.51,0.0,1,,,,153477.24953559,464990.8105979119,153987.749393952,464990.8105979119,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.55,0.0,1,,,,145742.7493985584,467792.0358229383,145192.2493985584,467792.0358229383,
I-WALL,LINE,0.27,0.0,1,,,,145192.2493985584,467751.5358229383,145192.2493985584,468019.5306138533,
I-WALL,LINE,0.18,0.0,1,,,,145102.2493985584,467929.5306138533,145102.2493985584,467751.5358229383,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.77,0.0,1,,,,151697.2495357152,473539.6806063959,151697.2495357152,472765.3836731237,
I-WALL,LINE,0.69,0.0,1,,,,151777.2495357152,472845.3836731237,151777.2495357152,473539.6806063959,
I-WALL,LINE,0.32,0.0,1,,,,151697.2495357152,472765.3836731237,152016.2495357152,472765.3836731237,
I-WALL,LINE,0.24,0.0,1,,,,152016.2495357152,472845.3836731237,151777.2495357152,472845.3836731237,
I-WALL,LINE,0.67,0.0,1,,,,151777.2495357151,456790.1876728818,151777.2495357151,457455.1876728818,
I-WALL,LINE,0.74,0.0,1,,,,151697.2495357151,457535.1876728817,151697.2495357151,456790.1876728818,
I-WALL,LINE,0.08,0.0,1,,,,151697.2495357151,456790.1876728818,151777.2495357151,456790.1876728818,
I-WALL,LINE,0.24,0.0,1,,,,151777.2495357151,457455.1876728818,152016.2495357151,457455.1876728818,
I-WALL,LINE,0.32,0.0,1,,,,152016.2495357151,457535.1876728817,151697.2495357151,457535.1876728817,
I-WALL,LINE,0.35,0.0,1,,,,152152.2495357151,473940.1806007848,152152.2495357151,474290.7965268977,
I-WALL,LINE,0.27,0.0,1,,,,152072.2495357151,474210.7965268977,152072.2495357151,473940.1806007848,
I-WALL,LINE,0.08,0.0,1,,,,152072.2495357151,473940.1806007848,152152.2495357151,473940.1806007848,
I-WALL,LINE,0.12,0.0,1,,,,152152.2495357151,474290.7965268977,152027.749398824,474290.7965268977,
I-WALL,LINE,0.04,0.0,1,,,,152027.749398824,474210.7965268977,152072.2495357152,474210.7965268977,
I-WALL,LINE,0.03,0.0,1,,,,152646.699034607,454279.8106225778,152672.2494077979,454279.8106225778,
I-WALL,LINE,0.12,0.0,1,,,,152766.699034607,454415.8106225778,152646.699034607,454415.8106225778,
I-WALL,LINE,0.06,0.0,1,,,,152646.699034607,454335.8106225778,152646.699034607,454279.8106225778,
I-WALL,LINE,0.05,0.0,1,,,,152394.1991625243,454335.8106225778,152440.699034607,454335.8106225778,
I-WALL,LINE,0.08,0.0,1,,,,152440.699034607,454335.8106225778,152440.699034607,454415.8106225778,
I-WALL,LINE,0.05,0.0,1,,,,152440.699034607,454415.8106225778,152394.1991625243,454415.8106225778,
I-WALL,LINE,0.08,0.0,1,,,,152394.1991625243,454415.8106225778,152394.1991625243,454335.8106225778,
I-WALL,LINE,0.05,0.0,1,,,,152600.699034607,454335.8106225778,152646.699034607,454335.8106225778,
I-WALL,LINE,0.05,0.0,1,,,,152646.699034607,454415.8106225778,152600.699034607,454415.8106225778,
I-WALL,LINE,0.08,0.0,1,,,,152600.699034607,454415.8106225778,152600.699034607,454335.8106225778,
I-WALL,LINE,0.09,0.0,1,,,,152569.699034607,454335.8106225778,152476.699034607,454335.8106225778,
I-WALL,LINE,0.11,0.0,1,,,,152464.699034607,454415.8106225778,152576.699034607,454415.8106225778,
I-WALL,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,5.91,0.0,1,,,,152016.2495357151,456825.1876728818,146102.2493985585,456825.1876728818,
I-WALL,LINE,3.86,0.0,1,,,,145192.2493985584,456285.1876728817,149056.2493871602,456285.1876728818,
I-WALL,LINE,1.2,0.0,1,,,,149159.2493871602,456285.1876728818,150362.7493871602,456285.1876728818,
I-WALL,LINE,0.22,0.0,1,,,,150442.7493871602,456285.1876728818,150664.2493871602,456285.1876728818,
I-WALL,LINE,1.25,0.0,1,,,,150767.2493871602,456285.1876728818,152016.2495357151,456285.1876728818,
I-WALL,LINE,0.91,0.0,1,,,,146102.2493985585,456825.1876730944,145192.2493985584,456825.1876730944,
I-WALL,LINE,3.82,0.0,1,,,,154791.5827659296,450981.8126227426,154791.5827659296,447159.810692238,
I-WALL,LINE,0.18,0.0,1,,,,154791.5827659296,447159.810692238,154967.5827659296,447159.810692238,
I-WALL,LINE,3.75,0.0,1,,,,154967.5827659296,447159.810692238,154967.5827659296,450913.3126227427,
I-WALL,LINE,4.05,0.0,1,,,,149796.7495303059,462893.1876344715,145742.7493985548,462893.1876344715,
I-WALL,LINE,4.05,0.0,1,,,,145742.7493985548,462717.1876344714,149796.7495303059,462717.1876344714,
I-WALL,LINE,0.8,0.0,1,,,,154967.5827659296,450913.3126227426,154967.5827659296,451708.6073549037,
I-WALL,LINE,0.8,0.0,1,,,,154973.5827659296,451708.6073549037,154973.5827659296,450913.3126227426,
I-WALL,LINE,0.01,0.0,1,,,,154973.5827659296,450913.3126227426,154967.5827659296,450913.3126227426,
I-WALL,LINE,0.01,0.0,1,,,,154973.5827659296,451708.6073549037,154967.5827659296,451708.6073549037,
M-EQPM,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.7,0.0,1,,,,151204.2495357151,467792.0358231564,150502.2493985585,467792.0358231564,
I-WALL,LINE,0.04,0.0,1,,,,150502.2493985585,467792.0358231564,150502.2493985585,467751.5358231564,
I-WALL,LINE,0.5,0.0,1,,,,150502.2493985585,467751.5358231564,151002.2495357151,467751.5358231564,
I-WALL,LINE,0.55,0.0,1,,,,150454.7493985585,467792.0358231564,149903.749535619,467792.0358231564,
I-WALL,LINE,0.55,0.0,1,,,,149903.749535619,467697.0358231563,150454.7493985585,467697.0358231563,
I-WALL,LINE,0.1,0.0,1,,,,150454.7493985585,467697.0358231563,150454.7493985585,467792.0358231564,
I-WALL,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.21,0.0,1,,,,150303.7495330375,467208.0712533444,150303.7495330375,467419.5358229383,
I-WALL,LINE,0.21,0.0,1,,,,150127.7495330375,467595.5358229384,150127.7495330375,467384.0712533445,
I-WALL,LINE,0.18,0.0,1,,,,150127.7495330375,467208.0712533444,150303.7495330375,467208.0712533444,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.84,0.0,1,,,,151267.7493978009,476225.3836741837,150424.749402137,476225.3836741837,
I-WALL,LINE,0.84,0.0,1,,,,150424.749402137,476122.3836741836,151267.7493978009,476122.3836741836,
I-WALL,LINE,0.1,0.0,1,,,,151267.7493978009,476122.3836741836,151267.7493978009,476225.3836741837,
I-WALL,LINE,0.25,0.0,1,,,,149414.749402137,476225.3836741837,149162.2493991777,476225.3836741837,
I-WALL,LINE,0.15,0.0,1,,,,149265.2493991777,476122.3836741836,149414.749402137,476122.3836741837,
I-WALL,LINE,0.08,0.0,1,,,,148555.5192362743,476225.3836710149,148555.5192362743,476302.383674442,
I-WALL,LINE,2.12,0.0,1,,,,148555.5192362743,477212.3836744421,148555.5192362743,479332.2010994854,
I-WALL,LINE,0.1,0.0,1,,,,148555.5192362743,479332.2010994854,148452.5192362743,479332.2010994854,
I-WALL,LINE,1.24,0.0,1,,,,148452.5192362743,479332.2010994854,148452.5192362743,478093.1494460464,
I-WALL,LINE,0.63,0.0,1,,,,148452.5192362743,478013.1494460464,148452.5192362743,477385.8594414216,
I-WALL,LINE,0.07,0.0,1,,,,148452.5192362743,477282.8594414216,148452.5192362743,477212.3836744421,
I-WALL,LINE,3.26,0.0,1,,,,145192.2493986404,477282.8594414216,148452.5192362743,477282.8594414216,
I-WALL,LINE,0.23,0.0,1,,,,148452.5192362743,477385.8594414216,148227.5192352548,477385.8594414216,
I-WALL,LINE,2.96,0.0,1,,,,148147.5192352548,477385.8594414216,145192.2493986404,477385.8594414216,
I-WALL,LINE,0.14,0.0,1,,,,149162.2493991777,476122.3836741837,149162.2493991777,475980.3836710149,
I-WALL,LINE,0.14,0.0,1,,,,149265.2493991777,475980.3836710149,149265.2493991777,476122.3836741837,
I-WALL,LINE,1.0,0.0,1,,,,149162.2493991777,474970.3836710149,149162.2493991777,473970.6806042232,
I-WALL,LINE,1.0,0.0,1,,,,149265.2493991777,473970.6806042232,149265.2493991777,474970.3836710149,
I-WALL,LINE,0.61,0.0,1,,,,149162.2493991777,476225.3836710149,148555.5192362743,476225.3836710149,
I-WALL,LINE,0.18,0.0,1,,,,148452.5192362743,476302.383674442,148452.5192362743,476122.3836710149,
I-WALL,LINE,0.71,0.0,1,,,,148452.5192362743,476122.3836710149,149162.2493991777,476122.3836710148,
I-WALL,LINE,0.15,0.0,1,,,,150617.1420357769,478958.926463576,150767.6420358403,478958.926463576,
I-WALL,LINE,0.15,0.0,1,,,,150767.6420358403,479061.926463576,150617.1420357769,479061.926463576,
I-WALL,LINE,0.92,0.0,1,,,,151777.6420358403,478958.926463576,152696.7494065987,478958.926463576,
I-WALL,LINE,0.92,0.0,1,,,,152696.7494065987,479061.926463576,151777.6420358403,479061.926463576,
I-WALL,LINE,1.61,0.0,1,,,,150514.1420357769,479055.6365619294,150514.1420357768,477442.4264626591,
I-WALL,LINE,1.52,0.0,1,,,,150617.1420357768,477442.4264628182,150617.1420357769,478958.926463576,
I-WALL,LINE,1.38,0.0,1,,,,150514.1420357768,477339.4264626591,151891.749398824,477339.426464787,
I-WALL,LINE,1.27,0.0,1,,,,151891.749398824,477442.426464787,150617.1420357768,477442.4264628182,
I-WALL,LINE,2.44,0.0,1,,,,149604.142034662,482800.1876125048,149604.1420346619,480363.8828887781,
I-WALL,LINE,2.44,0.0,1,,,,149707.1420346619,480363.8828887781,149707.142034662,482800.1876125048,
I-WALL,LINE,0.51,0.0,1,,,,149604.1420346619,479453.8828887781,149604.1420346619,478941.8836810289,
I-WALL,LINE,0.23,0.0,1,,,,149707.1420346619,478941.8836810289,149707.1420346619,479170.8836808574,
I-WALL,LINE,0.18,0.0,1,,,,149707.1420346619,479273.8836808575,149707.1420346619,479453.8828887781,
I-WALL,LINE,0.27,0.0,1,,,,149604.1420346619,477606.883681029,149604.1420346619,477339.4264612534,
I-WALL,LINE,0.16,0.0,1,,,,149707.1420346619,477442.4264614126,149707.1420346619,477606.883681029,
I-WALL,LINE,0.81,0.0,1,,,,149707.1420346619,479170.8836808574,150514.142035758,479170.8836808574,
I-WALL,LINE,0.91,0.0,1,,,,150617.142035758,479273.8836808575,149707.1420346619,479273.8836808575,
I-WALL,LINE,0.12,0.0,1,,,,150514.142035758,479170.8836808575,150514.142035758,479055.6365619352,
I-WALL,LINE,0.21,0.0,1,,,,150617.142035758,479061.926463576,150617.142035758,479273.8836808575,
I-WALL,LINE,0.77,0.0,1,,,,151047.7493991901,473970.6806042232,151047.7493991902,474738.6472236571,
I-WALL,LINE,0.85,0.0,1,,,,150967.7493991902,474818.6472236571,150967.7493991901,473970.6806042232,
I-WALL,LINE,0.22,0.0,1,,,,151047.7493991902,474738.6472236571,151267.7493999738,474738.6472236571,
I-WALL,LINE,0.08,0.0,1,,,,151267.7493999738,474738.6472236571,151267.7493999738,474818.6472236571,
I-WALL,LINE,0.3,0.0,1,,,,151267.7493999738,474818.6472236571,150967.7493991902,474818.6472236571,
I-WALL,LINE,0.23,0.0,1,,,,151944.2493990604,477442.4264648642,151944.2493987064,477671.6365607639,
I-WALL,LINE,0.31,0.0,1,,,,151864.2493985828,477751.6365607638,151864.2493990604,477442.4264647406,
I-WALL,LINE,0.08,0.0,1,,,,151864.2493990604,477442.4264647406,151944.2493990604,477442.4264648642,
I-WALL,LINE,0.75,0.0,1,,,,151944.2493987064,477671.6365607638,152696.7493985585,477671.6365607638,
I-WALL,LINE,0.83,0.0,1,,,,152696.7493985585,477751.6365607638,151864.2493985828,477751.6365607638,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,6.08,0.0,1,,,,145192.2493991372,473930.1806042232,151267.7493999703,473930.1806042232,
I-WALL,LINE,0.04,0.0,1,,,,151267.7493999703,473930.1806042232,151267.7493999703,473970.6806042232,
I-WALL,LINE,0.22,0.0,1,,,,151267.7493999703,473970.6806042232,151047.7493991901,473970.6806042231,
I-WALL,LINE,1.7,0.0,1,,,,150967.7493991901,473970.6806042232,149265.2493991777,473970.6806042232,
I-WALL,LINE,3.97,0.0,1,,,,149162.2493991777,473970.6806042232,145192.2493990746,473970.6806042232,
I-WALL,LINE,0.23,0.0,1,,,,147581.8923372947,483035.1875977698,147581.8923372947,482800.1876125285,
I-WALL,LINE,0.14,0.0,1,,,,147671.8923372947,482890.1876125285,147671.8923372947,483035.1875977698,
I-WALL,LINE,0.09,0.0,1,,,,147671.8923372947,483035.1875977698,147581.8923372947,483035.1875977698,
I-WALL,LINE,0.35,0.0,1,,,,147581.8923372947,482800.1876125285,147931.7493985583,482800.1876125285,
I-WALL,LINE,0.3,0.0,1,,,,147972.2493985583,482890.1876125285,147671.8923372947,482890.1876125285,
I-WALL,LINE,0.99,0.0,1,,,,148612.7493985583,482800.1876125048,149604.142034662,482800.1876125048,
I-WALL,LINE,1.17,0.0,1,,,,149741.8923165668,482890.1876125048,148572.2493985583,482890.1876125048,
I-WALL,LINE,0.14,0.0,1,,,,149741.8923165668,483035.1875993191,149741.8923165668,482890.1876125048,
I-WALL,LINE,0.12,0.0,1,,,,149707.142034662,482800.1876125048,149831.8923165668,482800.1876125048,
I-WALL,LINE,0.23,0.0,1,,,,149831.8923165668,482800.1876125048,149831.8923165668,483035.1875993191,
I-WALL,LINE,0.09,0.0,1,,,,149831.8923165668,483035.1875993191,149741.8923165668,483035.1875993191,
I-WALL,LINE,0.8,0.0,1,,,,150630.3922937506,482800.1876156864,151428.8922680289,482800.1876169199,
I-WALL,LINE,0.62,0.0,1,,,,151338.8922680289,482890.1876167809,150720.3922937506,482890.1876158255,
I-WALL,LINE,0.23,0.0,1,,,,150630.3922937506,483035.1876025502,150630.3922937506,482800.1876156864,
I-WALL,LINE,0.14,0.0,1,,,,150720.3922937506,482890.1876158254,150720.3922937506,483035.1876025502,
I-WALL,LINE,0.09,0.0,1,,,,150720.3922937506,483035.1876025502,150630.3922937506,483035.1876025502,
I-WALL,LINE,0.14,0.0,1,,,,151338.8922680289,483035.1876025503,151338.8922680289,482890.1876167809,
I-WALL,LINE,0.23,0.0,1,,,,151428.8922680289,482800.1876169199,151428.8922680289,483035.1876025503,
I-WALL,LINE,0.09,0.0,1,,,,151428.8922680289,483035.1876025503,151338.8922680289,483035.1876025503,
I-WALL,LINE,0.66,0.0,1,,,,152178.8922620635,482800.1876124549,152840.6457698666,482800.1876134771,
I-WALL,LINE,0.09,0.0,1,,,,152840.6457698666,482800.1876134771,152840.6457697276,482890.1876134772,
I-WALL,LINE,0.57,0.0,1,,,,152840.6457697276,482890.1876134772,152268.8922620635,482890.1876125939,
